index,time_abs,time_delta,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad,t,j1_vel,j1_acc,j1_jerk,j2_vel,j2_acc,j2_jerk,j3_vel,j3_acc,j3_jerk,j4_vel,j4_acc,j4_jerk,j5_vel,j5_acc,j5_jerk,j6_vel,j6_acc,j6_jerk
33,5.62,0.014,-3.798639303795578,0.44984116140901853,1.4153049437347216,-0.14557791290884703,0.7317467421911427,-3.349321741162158,5.62,-374.21343262504195,-10381.177129263535,361882.871054032,50.8484560380262,336.5255607298516,-46336.25586651963,74.68634207868668,1688.0058879083517,-71650.75452721705,23.525013788196564,4656.274510608541,-31436.857346794666,69.52057514392645,1577.2992493356355,-65762.59309381811,-89.60139017935104,9.644357822429068,80216.8251108968
27,5.694,0.117,-0.6803293424273896,0.04600687908257053,0.46739917368408146,0.7627786962916018,0.4532096468653675,-2.656635467630649,5.694,-1.8591941447624905,2828.7723188668615,72614.9555366916,0.5355641882718345,-595.8109275086626,-3197.88035549046,0.48479399149994507,-625.8252943316231,-12359.570808064496,-0.2696405743687972,514.5302114444332,-28825.86492533987,0.9738632756289274,-635.1209129518884,-11304.209822131128,-0.2200099516180316,1159.1790915869724,1693.2046196990796
34,5.765,0.015,-3.8095825182055827,0.4922701155250006,1.4074509621007474,-0.11093312725675958,0.8451058771081743,-3.3249045849267573,5.765,48.90886639271902,770.4992013526921,-16553.339219877726,-36.03845902014881,-182.43126242702488,9065.706445607755,-18.273876584312916,-215.28271563112241,4213.5151479631395,93.2171022354198,316.96343569838245,-17002.7932502152,-24.283658745198004,-171.10997991732813,7850.950828718944,78.7657222645431,336.5219481461945,-19606.625313454166
37,5.784,0.109,-2.4075420767860183,-0.4076565533883155,0.9000139353759159,2.196723756437623,0.23218115039280568,-1.3800143862593965,5.784,63.83031812495467,519.2188364920012,-16415.558474990183,-37.813058741042504,6.308543259698621,8793.418665668822,-22.115494205202857,-143.20237379352557,4879.4746097464795,94.15616523359604,-78.39215296742198,-18728.9731762019,-26.59599701384396,-15.25281005236165,7220.9515726803975,81.21430000594263,-76.7811961752427,-18526.196343828004
22,5.87,0.241,-0.7956956059842148,0.05846852994181004,0.785467976567528,-0.33252012908995965,0.1494001839707146,-2.627854988265262,5.87,4.89214295963211,-2134.3761470105173,10158.441525153044,1.5423326794456658,318.6831626774358,-6394.6681983418375,-11.46903256435348,699.0836388473098,1095.409961649817,37.66017736896434,-879.7217764264026,-3623.139842965422,13.529014659900334,223.47027305980538,-10524.559694487678,-5.442295016709082,-414.0372939847812,14240.787712656753
28,5.89,0.116,-0.7622725508085234,0.07127924665144841,0.5089380098815465,0.7326368601096597,0.48738319361941657,-2.6945265656914454,5.89,-44.53514057968909,-1740.4436088457242,37667.865798991246,7.2697742223275075,144.15290933931485,-9073.747972985757,5.188396367271544,680.5331709121654,-8188.354420802663,19.02950144519392,-925.69784548885,5670.407486722031,16.867724167034694,-48.88329058862702,-11978.197968544679,-10.962122143567434,-44.745399055722096,16084.39174894479
35,5.918,0.024,-3.8205431859081074,0.5346990696409828,1.399596980466773,-0.07628834160467216,0.9584475587326861,-3.3005048819838767,5.918,-64.61547535704938,18.729198043532662,46149.913611788885,5.731064305880578,-123.52365790260866,-6306.756550505319,18.271664746583305,166.63467098709086,-14481.913038059112,-6.661268961066417,-454.53336701871103,15019.820537695989,7.038896405494987,-320.0052093238926,-5234.942860526065,-3.1501517914688826,312.31361241239904,7580.1405997771
38,5.975,0.109,-2.3274489174119983,-0.39409534510031957,0.8702386183368926,2.123367567976301,0.22427480888127135,-1.3343391197347048,5.975,21.840915839667225,714.0669926764604,27399.936687261874,-9.26632206214447,-105.53057967883872,-3063.1087706932767,-7.11338563386769,-209.58994187842796,-8449.595686220648,21.154185733039217,191.86390797412264,6078.388258971982,-7.601467497103572,-102.27209004852867,-3461.990278809447,18.51741579258476,144.24874698621093,2284.6842085845055
29,6.086,0.117,-0.8441983058971373,0.09656906751284626,0.5504942993715315,0.7024950239277177,0.5215567403734654,-2.7324002104597227,6.086,-72.41014079536471,7041.282177329981,-55130.32747982729,13.082260639897449,-1175.8849351976924,2418.2971637375194,20.583909311362767,-1547.2064347108617,7225.512982154571,-21.55900675686549,-270.8394231271992,37209.444023370386,14.459239593108066,-2060.5866057729036,17078.338674268565,-16.459165948441807,1529.0441612220197,3108.2496351501977
36,6.117,0.078,-3.8315038536106316,0.577110570464445,1.3917429988327983,-0.041661009245104644,1.0717892403571978,-3.276087725748476,6.117,214.18190899584926,4361.439253354683,-289613.49559592636,-35.29370208900612,-996.4965955829434,42021.973700422895,-42.934977384818254,-1156.329553452992,59242.79484752608,-28.96836659977268,1240.8894023557486,43100.0120745841,-68.97946570675778,-1230.5572048063095,85337.55708463013,46.90720944298269,1544.300289794844,-48805.783050977276
23,6.127,0.241,-0.6879215246735649,0.06031857894892403,0.7363544114164076,-0.34735542773191147,0.10222393428930789,-2.599126868777436,6.127,242.04318675965362,809.9270404237654,-313611.7944958783,-43.439254073364765,-459.3889454571497,48830.78271432137,-51.618702623912135,-413.4697882227609,66599.54587182391,-11.785598349791526,1653.6139298475898,29242.80083098101,-76.57208958095282,-188.27061745046643,91856.86501597913,60.73803061275344,897.2169230568745,-60267.26523017943
39,6.166,0.109,-2.247355758037979,-0.3805166835198037,0.8404807545903893,2.0500288328074996,0.21638592066225698,-1.2886638532100132,6.166,-26.949790602854236,-5102.786129058018,-101037.67790650447,-7.334635868125881,702.7662728361586,20956.817806574665,1.4466817333423905,1014.8063987307128,25047.897193103203,42.870118561864416,964.3731054969429,-16738.897142741484,2.9332045507765985,1512.3972934203916,29132.158707392206,21.82939461670128,-777.7194543456902,-31134.043575100088
30,6.281,0.117,-0.9261415142782711,0.12184143508172414,0.5920505888615164,0.6723531877457757,0.5557302871275145,-2.7702738552279995,6.281,-5.260918715930112,426.4169696607405,18140.319803187806,-2.1340696479209407,114.44393811846328,-2072.3298028432664,0.8726668843214913,-29.651497492048183,-3702.534383204639,5.566373709168587,-643.8970887719225,-3383.641555126197,-1.5768732267181425,-45.81600287011661,-4638.956885541427,6.973156040603278,-352.3012858627369,1564.8383841726513
40,6.357,0.109,-2.1672451453714388,-0.3669380219392879,0.8107054375513661,1.976672644346178,0.20847957915072268,-1.2429885866853216,6.357,39.09144272940766,301.32694032641416,-8042.822923098965,10.040400913196128,109.8108018047449,-2130.862193803037,-2.6194254450117036,-40.842419131071686,553.4231506063971,-59.41787853290002,-368.59119474827276,12118.607483475216,-5.3902779139310795,49.17406987577262,942.8178693724135,-31.00801556821063,-340.5786418493377,6649.447568495165
24,6.384,0.241,-0.580164896655435,0.06215117466351808,0.6872582995578072,-0.36217327308134334,0.05506513790042109,-2.570398749289609,6.384,44.51983353722947,22.810969005467378,-9080.17381957462,12.522046132584885,32.42282509755377,-2186.628350586314,-3.67319189753645,-19.179073339102448,889.0828597551688,-64.703619646603,40.10728283728116,11836.110090368946,-3.1095980784667328,71.6848819546029,754.7753751702044,-38.676828816805454,-98.74089378820503,7103.3834096904375
31,6.477,0.117,-1.0080672693668848,0.14713125594312199,0.6336068783515014,0.6421938982713136,0.5899038338815634,-2.8081649532887965,6.477,-10.455133425902062,-425.95904383317327,4941.4400877523485,-3.5192485781123124,46.76268235657139,-178.84517537929656,0.9015511331193897,91.29029503769632,-845.7549325653152,14.585133929454672,83.48665155132306,-2626.367779480774,-0.5382829431719096,116.585982608216,-1389.4096915851792,11.494583626039702,-31.886564532788697,-555.5923510656729
41,6.549,0.108,-2.087151985997419,-0.3533593603587719,0.7809301205123428,1.9033339091773762,0.20057323763918836,-1.19731332016063,6.549,-31.91730954473306,474.2518953630149,5711.863839396087,12.06906842444161,15.32169223091411,-2503.4413373975635,9.821160532879896,-82.96072650939472,-2110.005732749578,-22.27386785552857,-278.01118922739545,7327.513125722923,12.813452443981884,-87.81252698125127,-1504.0442227763326,-22.65019080593119,-142.92986387508006,4566.7685167376085
37,6.591,0.399,-3.8424645213131563,0.6195395245804272,1.3839064704913437,-0.007016223593017205,1.1851483752742296,-3.2516880228055953,6.591,6.923543092898259,547.7690627619304,-9157.12896811981,7.78360308887285,-140.4584864549312,-1039.4805223597007,1.2691273548089308,-163.98235734968958,1099.1113280937536,-28.21931272064914,332.2781155648218,9914.861847916085,2.430620552711149,-118.27919717168376,2248.359427599865,-20.536318787189536,198.54580962527604,4280.070788838804
25,6.642,0.24,-0.4724082686373052,0.06400122367063206,0.6381447344066867,-0.3769911184307752,0.00788888821901437,-2.5416706298017826,6.642,11.511879944413746,-594.7327431495604,-9219.959625415337,-1.7592982234438805,-28.149252994215953,2012.0799467376037,-4.639280344759994,79.60428269558022,2878.8352985730007,18.07087797287988,552.0839474873869,-6890.556325669697,4.382899462809213,180.54761535653503,793.5826993319531,-1.2317068645898246,178.38569329136982,-1968.6335336440832
32,6.672,0.117,-1.0900104777480186,0.17240362351199987,0.6751457145489665,0.6120520620893715,0.6240773806356124,-2.8460385980570733,6.672,-18.4130458629244,-638.7073571662448,2722.5786573531027,0.20151463988236373,28.85911212863865,1040.7039708132536,1.1980613253956114,132.48628289220036,553.5654545170584,28.358687272355347,147.711823623289,-11317.6104712799,12.309933277513762,114.95921576131093,-2868.5335298097834,0.588050243929934,91.56191431251969,-2001.1533802133536
42,6.74,0.108,-2.0070588266233993,-0.33978069877825606,0.7511722567658395,1.8299777207160544,0.19268434942017396,-1.1516380536359383,6.74,-6.543621320190615,191.99990993509698,5251.295636774404,-3.4621353415215013,-32.86215729703191,-893.1753551104755,0.6367166509604452,-16.244342932391028,-1167.8340697720732,8.313929025679183,-288.73260378853684,-439.49284523496635,-2.881131104924054,-185.25907707341565,-1777.9346542613737,11.577495843445035,93.12032567469906,1201.962049926507
33,6.868,0.117,-1.1719362328366325,0.1976934443733977,0.7167020040389515,0.5819102259074295,0.6582509273896614,-2.88391224282535,6.868,22.236682019464997,-813.9865798099921,-5461.440012311781,-2.6051010116986966,-143.69727553721594,833.1693256310123,-3.367504367038352,79.88375737557595,856.0421093773728,-27.187775824676258,1095.5532389082482,6582.865269635346,-17.40505465599562,222.53686509541458,4588.37754281532,6.995036711388849,531.0517733442208,-2279.5975381562803
26,6.899,0.24,-0.3646341873266553,0.06585127267774606,0.5890486225480862,-0.391826417072727,-0.03928736146239235,-2.5129425103139553,6.899,-10.796263082493262,-965.2887663580022,2418.0059310795205,-8.188837919333865,-105.11273731692043,1992.782659645765,-0.056488892695362836,107.20969334454179,41.16011353687668,17.08192775364792,1267.8499917259085,-3938.8072224703956,-7.98374916504982,375.30606381785276,2041.3865872524184,27.713461982998407,417.58268379321737,-6639.9649863669465
43,6.931,0.107,-1.9269656672493793,-0.3262020371977402,0.7213969397268162,1.756621532254733,0.18477800790863966,-1.1059627871112467,6.931,-38.37269488052043,-646.8193202665223,9622.124889406436,-9.074768239770666,-16.631594799085832,2420.3518911852952,3.3875247904817787,80.76909399321926,-841.6012896352509,52.361195827214985,828.1085025887604,-13164.482280484559,6.384316330925174,345.27779812081627,-1352.801908478639,32.79314973347961,106.67851720865823,-8608.862587178233
34,7.064,0.117,-1.2538794412177663,0.22298326523479553,0.7582582935289365,0.5517683897254874,0.6924244741437104,-2.9217858875936273,7.064,-5.5825556116341595,450.48043600749355,1016.4540797163427,-5.176476924832642,114.74045800168278,755.6503341101079,-0.7158633695983898,-39.639429159041136,121.46268219483916,10.833795343429838,-603.5700475093591,-2032.323659674159,-5.030556331124995,-63.72769044867885,549.3639905852334,18.20264710295833,-426.43072156651897,-2629.6006700546513
44,7.122,0.108,-1.8468725078753596,-0.3126233756172243,0.691621622687793,1.683282797085931,0.17687166639710536,-1.060304973879075,7.122,25.703561942866916,326.46554727111584,-5882.242623286645,3.6392704653148673,152.69737867257197,-1120.3741641008492,-3.2371990317196655,-6.623756718522181,627.7411449868061,-31.542045006595526,-500.5798387479084,7533.579154121984,-8.16782189458222,59.8131023498003,1434.0255016313454,-14.541402142803022,-544.0747816265225,4364.10481104107
27,7.156,0.239,-0.2568775593085254,0.06770132168486004,0.5399350573969658,-0.40664426242215884,-0.08646361114379908,-2.484214390826129,7.156,32.559071323102195,51.84641103214521,-6257.441401552497,8.844967625030103,79.2309807405331,-1913.0711502862623,-2.727997014326378,15.885515620017014,432.44837382637894,-43.976862254030394,-129.67752509476296,8695.98435453435,-3.8639540967027224,94.69820524305904,433.13812839958297,-32.63180114806748,-268.2870632354188,7076.209089715905
35,7.259,0.118,-1.3358226495989,0.24825563280367344,0.7998145830189215,0.5216265535435453,0.7265980208977594,-2.9596769856544243,7.259,-8.838453770652993,-24.90382653635347,685.8782654647448,-6.046275120308259,-40.52402133250865,620.554260909532,-0.8081586332254744,-11.210837438276847,158.867498815189,16.32164229028091,75.51672418388183,-1603.3688905697247,-4.059453011426404,-45.689030206600165,476.31207818404465,22.04284034859638,137.55137569029193,-2207.230420952106
45,7.313,0.109,-1.7667618952088198,-0.2990447140367084,0.6618637589412896,1.6099266086246096,0.168982778178091,-1.0146297073543835,7.313,0.49025912516566306,52.646924148401425,431.6710283416213,-5.288813474428923,43.470197304124596,549.1474725646931,-2.258618915897367,9.31338416398184,131.81045655070227,5.963769905963934,-112.85754866787096,-1126.0242035128767,-7.766413117760211,32.10351196063053,579.1201337959196,18.336862725377237,-155.67640612863426,-1847.3032403341615
28,7.413,0.24,-0.14910347799787557,0.06955137069197403,0.49082149224584537,-0.4214621077715907,-0.13362240753268587,-2.455486271338302,7.413,-16.48708889828371,-90.19597011726282,2899.938190937769,4.5106376981763505,-87.96709631094895,-1164.4211323139677,5.37156390217082,-23.48107411963543,-1109.5993663900906,9.299293352798712,212.01933777803703,-1159.2665717193527,14.101516103707583,-69.51827075803835,-2998.766925084239,-13.350628051159688,323.0823193608878,3689.7412661063163
36,7.455,0.117,-1.4177484046875137,0.27354545366507127,0.8413534192163865,0.4914847173616032,0.7607715676518083,-2.9975506304227015,7.455,-18.871572364740814,107.95383013872714,4683.98968653359,-2.4643431126561435,-134.22763404845495,-53.94299277803839,2.625188392568571,-83.87263788990998,-984.1655557866709,21.355740321859102,85.57239667163829,-4303.285138796481,6.097943721031361,-230.4386476984882,-2385.5881563295625,11.507674848504529,458.6854492951169,-444.0036561388981
46,7.505,0.109,-1.6866687358348,-0.28546605245619255,0.6320884419022664,1.5365878734558078,0.16107643666655666,-0.968954440829692,7.505,-3.668687643116781,340.13767753006,-849.0653052709281,-7.280288050910197,-74.57368952518499,780.7416241016026,-2.6686068831258285,-106.07324784019207,543.1225976887021,13.641153935413207,-206.53493668974508,-401.1016998955538,-7.797643455078157,-263.6555918321303,1458.2743791458076,26.514631512141523,217.8751708361554,-2522.718568647141
37,7.65,0.118,-1.4996916130686477,0.2988178212339491,0.8829097087063715,0.4613428811796611,0.7949451144058572,-3.0354242751909783,7.65,60.822908491273864,-2092.674909161789,-18393.060318526084,-8.949612546685522,-134.75397453643222,2825.937967238101,-18.13221026816444,387.7697108346464,5546.399156386775,-38.27468125262776,2023.2647255885845,11340.78395322652,-40.03299248506643,840.3530697387645,12219.387470230802,23.514535078799582,816.4922621060787,-7461.18431728219
29,7.671,0.24,-0.04134684997974567,0.07140141969908803,0.4417253803872449,-0.4362799531210226,-0.1807986572140926,-2.4267581518504757,7.671,9.159404080844869,-2483.8411326326213,-3133.02046175288,-12.154269831170334,-65.5522446914955,3599.6381618700166,-8.485342024245792,510.7544260214815,2597.50991644844,11.456329646833934,2249.1427000843114,-3060.8857205174027,-19.15360817671563,1110.9673843558762,5858.726956433518,43.20706236792497,624.5590885457153,-12615.09572292321
47,7.696,0.108,-1.6065755764607803,-0.27188739087567665,0.6023131248632431,1.4632316849944862,0.15317009515502236,-0.9232791743050003,7.696,-53.64121518572869,-2101.037401299442,15196.391980867933,-11.202287759734118,33.495783553570845,3363.2400294393674,5.812677785208748,478.7009509431563,-1570.9435795481725,64.14321036082929,1761.4009218296235,-18459.57299266172,12.09411776313648,1048.278743453781,-3182.3383505389415,49.50019713589688,205.74655286915495,-14563.083336047448
38,7.846,0.118,-1.5816173681572616,0.324107642095347,0.9244659981963566,0.4311835917051991,0.8291186611599063,-3.073315373251775,7.846,1.091807046562387,74.23985061714521,3059.059821601514,-10.303069600189296,-0.8312023575705609,-25.40350850054405,-6.280036864853567,-16.864704762702004,-694.6932983395496,16.886472578053286,-62.44670329602633,-2506.7322039437436,-12.131335445097488,-36.385452136656056,-1484.4158065279526,38.98122600151475,-8.23966562412545,-480.16321538265265
48,7.887,0.108,-1.5264824170867606,-0.2583087292951608,0.5725378078242199,1.3898754965331643,0.145281206936008,-0.8776039077803087,7.887,0.8784572756712627,71.42578657147803,-6642.77161662313,-10.41364549243441,0.40717240049447767,-747.0287154692022,-6.257026736975943,-16.108065458391618,1054.0600938572459,17.156941741882974,-57.053153319419515,6681.674758002018,-12.220988089954478,-32.845386107792145,2306.507485423375,39.336944546026615,-17.320238409104583,4240.073875669784
39,8.042,0.118,-1.6635605765383952,0.3493800096642249,0.9660222876863414,0.40104175552325705,0.8632922079139552,-3.111189018020052,8.042,56.852436742275756,-4810.487111427564,-20928.89072821979,-8.531580287320262,-570.8218466219055,3184.9028605232943,-18.521573135502784,754.1107997531894,6847.148605260845,-28.98362242980764,4816.819783554036,10525.066965200938,-35.27729459528165,1625.6254689488567,12995.426511709251,21.41910957308751,3254.2514327485205,-7943.691612656359
30,8.068,0.381,0.06640977803838424,0.07325146870620201,0.39261181523612443,-0.4511152517629744,-0.22797490689549932,-2.398030032362649,8.068,-90.77511887928512,-5308.551113293867,31104.773671019648,-25.915424435502153,-458.05121143311794,9056.888502706664,4.719295710672782,940.3271433224862,-1532.1442594072723,118.55951497280843,4999.236494942175,-40946.237972952425,14.727535748649867,1973.5183997466809,-4850.565463342675,120.72654262330347,2921.0173256633016,-41875.23911891834
49,8.078,0.108,-1.4463892577127409,-0.2447300677146449,0.5427799440777166,1.3165367613643626,0.1373748654244737,-0.831928641255617,8.078,-142.439738492116,-4804.19152491019,49316.678519004054,-29.686097400288745,-349.33018648274253,10361.24250619898,14.30121165280408,891.5660418062423,-4936.07337960469,165.9538046952883,4405.303863927918,-57582.18862613976,34.6560108776964,1854.893272798948,-11883.237615582402,146.48094922565036,2390.501308733502,-50827.546859621965
40,8.237,0.118,-1.745486331627009,0.3746698305256227,1.0075611238838065,0.370899919341315,0.8974657546680042,-3.149062662788329,8.237,9.549699241785618,207.50778422546546,-9233.27403446729,-15.107409270346764,6.602234219506727,2160.9735733884436,-12.375846739911454,-44.862662207628205,3728.2265076541985,21.695432715580026,-171.6867466546197,2594.679300870077,-19.178073158621267,-86.93618037550192,6066.917505249171,59.025482783975555,-68.44561773100895,-6885.181860416908
50,8.269,0.108,-1.366278645046201,-0.231151406134129,0.5130046270386933,1.243180572903041,0.12946852391293937,-0.7862533747309255,8.269,11.370060008094983,-350.41910416670515,-4333.4152378865,-15.444123506835435,75.25365653699323,-609.9559942429844,-13.01983179748553,136.38109155450974,605.3705008552924,20.938896938288284,113.44313298844958,4540.749673941364,-20.339386932806104,224.93092642374697,1384.0041466103703,59.93677580087908,-233.51476692243318,3354.5173707534404
31,8.428,0.36,0.06220353454107791,0.06869615935849681,0.3666238626739289,-0.420432363512914,-0.2125636496003894,-2.2385418453154067,8.428,-366.1305545574395,9311.399323511549,138943.50616145064,64.28690975934916,-2198.5126739919906,-24526.57432967599,132.3090959973742,-3763.7355521617574,-50295.24561810412,147.27769104859365,-2616.6658788502646,-55706.44688179495,221.79815923045305,-6161.129645141416,-84337.94076671265,-184.1744716343709,7025.332867594763,70529.26404276979
41,8.433,0.116,-1.8274295400081426,0.3999421980945006,1.0491174133737915,0.3407580831593729,0.9316393014220531,-3.186936307556606,8.433,-317.7361967724104,10018.408890879706,121337.02207648009,52.86982347847931,-2322.753431985713,-20287.13556056688,112.75492232997102,-4019.2630711520746,-43129.10534383547,133.65800167170255,-2901.2572248868537,-50904.38395662882,189.78433375727352,-6589.7649524027065,-72598.04286833385,-147.701797275655,7381.890529674253,56930.501741446205
51,8.461,0.109,-1.2861854856721813,-0.21759019784613307,0.48322930999967006,1.1698243844417193,0.121579635693925,-0.7405781082062339,8.461,16.018706123363305,10269.670537942719,-13944.291208395938,-18.335184984333747,-2175.6259128943843,4714.851252382152,-16.786007009053435,-3976.1787431546436,6661.187284676979,24.619125371993263,-3383.6027683624375,1010.7306016246093,-24.05066260764766,-6563.880038753591,10507.440558196178,72.68850471859669,6720.998968677928,-16471.216552919883
42,8.628,0.118,-1.9093727483892766,0.42523201895589846,1.0906737028637765,0.31061624697743084,0.9658128481761022,-3.2248274056174027,8.628,87.44791919335817,-14886.094365857676,-52470.765296660014,-15.711127428214837,-1925.8092177297249,9114.695611151765,-33.102745844874434,2238.393918061887,19528.23194826077,-31.824057186302085,14950.24830199905,19881.539104204625,-51.38852397898292,4735.852222744033,30674.691037060402,49.57134566546203,11074.085789268098,-27927.59221914003
32,8.648,0.22,0.05797983775125163,0.06415830330331156,0.3406184568192133,-0.3897669285553737,-0.19715239230527945,-2.0790362049756452,8.648,-246.95376262582377,-15700.389773633768,118695.83878162503,-58.877664207305195,-1725.2667132746647,28449.546751048067,17.26057908170553,2586.599807328548,-8233.961400432861,303.79942725149294,15132.544951773496,-146299.9110718798,55.06397434759502,5260.751129959346,-26300.50831809989,297.9093773583216,10386.207045804149,-143529.56082069292
52,8.652,0.109,-1.2060923262981615,-0.2040115362656172,0.4534714462531667,1.0964856492729176,0.11367329418239068,-0.6949028416815423,8.652,-308.93956626649157,-15098.077931171001,149657.84964070297,-65.43228295985925,-1596.730589047852,31880.425083993723,27.661725159818168,2533.1485570358113,-13319.918306298465,363.0107036424872,14423.013512637586,-176188.71036836773,76.05747983833437,5113.512733743873,-36641.204008012064,337.82964991046265,9724.780303603462,-164111.02479217376
43,8.824,0.117,-1.9912985034778905,0.45050438652477637,1.1322299923537615,0.28047441079548874,0.9999863949301512,-3.2627010503856795,8.824,40.55758223907545,3837.93143589113,-18502.54557779251,-29.999307400183202,2011.0327512134322,12666.713589907435,-33.189093625606375,559.3686062500358,14367.660315232279,34.72692032302129,-7049.515592728003,-13751.382282579667,-41.86980356948362,56.67540354888479,18207.735584419366,122.38303866435584,-9289.408994363472,-51319.68840523722
53,8.843,0.108,-1.1259991669241418,-0.19043287468510128,0.42369612921414346,1.023129460811596,0.10576695267085637,-0.6492275751568507,8.843,117.26871922175255,3216.4817907917277,-53237.70681539603,11.99877287082057,2234.2617958464384,-6271.7287321995245,-20.644531795578715,886.5946648992358,8682.487637019556,-110.00376494656396,-7077.634332491451,51757.15357366612,-39.23500583758144,502.54372207133065,17182.304762091146,-70.98369317427121,-10140.173303778098,36102.421157912
33,8.851,0.149,0.05375614096142535,0.05960299395560636,0.3146130509644978,-0.3591014935978333,-0.18174113501016953,-1.9195305646358836,8.851,140.23528017055799,2721.4270221378592,-59840.798129148316,29.95315866807898,2123.3869106013804,-13453.013139057695,-12.789316982212938,927.2884640925324,4888.543962150939,-164.80666645153255,-6484.252178443757,71815.43944885595,-33.98898816295745,618.833490376565,14000.295169020876,-151.98037018545273,-9578.917757421756,68039.25306225222
44,9.02,0.128,-2.073241711859024,0.4757942073861742,1.1737862818437466,0.2503325746135467,1.0341599416842,-3.3005746951539567,9.02,66.80441840373219,-104.87153999051588,-22512.017682253096,-42.862958533233936,1300.5391177056358,15049.053519723864,-51.054186877742865,1045.9216759512406,17682.85675164385,46.41499875031535,-2763.404989149846,-17024.127840224566,-61.21056978552936,1071.5610304071843,21067.961736150333,177.28145940870158,-5640.7028304284895,-62287.05334740499
54,9.034,0.109,-1.0459060075501219,-0.1768542131045854,0.3939208121751202,0.9497907256427941,0.097878064451842,-0.6035523086321591,9.034,65.71851032153208,-426.75291227615605,-20938.29877535057,-22.647392373874684,1534.3260040986597,7749.984257409033,-34.935668971871884,1313.1754780271342,11515.056831296519,3.072923480829137,-3047.0210695779515,-2116.9370578209055,-44.77914995353092,1387.839498904424,14719.36163866736,89.51017868624982,-6611.985835573473,-30654.980518064753
34,9.054,0.133,0.04953244417159908,0.05506513790042109,0.2886076451097824,-0.328418605347773,-0.16632987771505958,-1.7600423775886418,9.054,47.206650668528376,-786.855235883765,-16161.045215500943,10.620756071411023,1433.637716207524,-4686.948246097982,-4.04779454090134,1327.0623158005942,511.2718927536373,-56.472027920134046,-2571.0353992679225,21682.94868013437,-10.903312725107408,1457.3136591147897,2950.8415050444305,-52.518356342733824,-6118.731817583872,22815.392826088773
45,9.215,0.117,-2.155167466947638,0.501084028247572,1.2153251180412115,0.22017328513908468,1.068333488438249,-3.3384657932147537,9.215,100.33401438788994,-998.7753415467942,-28078.975899849538,-56.356599154094475,1129.3725502959196,16097.996547075265,-72.06313011666187,1172.109222322605,20415.964885267487,56.06255673754806,-1822.956425144475,-16431.647329719824,-82.76338770687003,1254.7380070074432,23404.412056799105,235.98759006261784,-4839.657201103086,-67353.83000195917
55,9.226,0.108,-0.9657953948835821,-0.16327555152406953,0.36414549513609695,0.8764345371814726,0.0899717229403077,-0.5578770421074675,9.226,88.3488531152027,-1327.7576598995033,-25095.8388949718,-42.77206571506582,1319.9693254694657,12655.249079596253,-57.97152909683868,1412.7518371886422,16844.8726728374,34.114673271642225,-2019.545851180124,-10799.41197875769,-67.6828228033793,1530.721820106914,19628.115638302148,177.76734860366136,-5637.140048722893,-52551.428152723485
35,9.257,0.132,0.04532620067429274,0.0505098285527159,0.26261969254758677,-0.2977531703902326,-0.1509186204199497,-1.60053673724888,9.257,26.37856202405644,-1685.3658972289797,-8594.320133117124,5.573918123512756,1304.1426839506478,-1662.5593653040792,-2.6706759384381984,1495.3527754873483,964.2809749963199,-30.61276201652166,-1736.4610572920017,9645.721595445824,-6.273111767697867,1662.0724629433028,2176.8000682054508,-27.071227724898943,-5523.590771373878,8331.382959685758
56,9.417,0.108,-0.8857022355095624,-0.14969688994355365,0.3343876313895936,0.8030783487201508,0.08206538142877337,-0.5122017755827759,9.417,15.755477252536423,-631.405695017536,1717.839128197349,3.32150064153397,86.78553781875814,-2518.307199721827,-1.6971436485544924,245.54757676259322,-2491.0454914193588,-18.158447613899682,231.2809688530172,4442.249606706289,-3.679598780755268,308.9370373484839,-2571.8814353153093,-15.58465036524911,-335.2895637223412,10892.950285532008
36,9.46,0.131,0.041102503884466464,0.04597197249753064,0.23661428669287127,-0.26708773543269226,-0.13550736312483974,-1.4410485502016381,9.46,-17.924380800072,-613.8107564973577,5433.80644449636,8.218878511196973,37.321662653850886,-1566.9904450520412,11.628696445419067,199.91460946986456,-2792.1303761980744,-6.4401575745075625,331.5102065236478,-126.62737478726103,12.987526935242466,266.3571511807518,-3248.692915028654,-34.70642762365449,-115.74420615055496,6565.286435681174
46,9.501,0.206,-2.2371106753287715,0.5263563958164499,1.2568814075311965,0.1900314489571426,1.1025070351922979,-3.3763394379830305,9.501,-36.46663129481124,-194.5970343092083,7682.431796334278,6.755680818839587,-43.21374829067748,-1210.7742286084504,15.525406638843831,17.771205655461436,-3115.2319735707997,9.457930012448152,230.24582052510576,-2468.255800889872,19.168124503694877,44.87059492091191,-3875.475777665863,-26.592356994055372,210.491950017485,4784.329469366813
57,9.608,0.109,-0.8056090761355427,-0.13611822836303777,0.30461231435057035,0.7297396135513491,0.07417649320975901,-0.46654396235060425,9.608,14.659509018179609,-82.49668828636703,-966.6688522871684,0.030220226705207298,37.64483103708798,-102.06021113017759,-4.150392100816033,55.07904348951658,179.9089224953466,-9.890148164712633,-33.40872919602981,902.4037797495196,-5.595861917094357,56.498299620046815,316.18910878821214,-0.5546552086479988,-163.5279496942839,518.1527562162727
